FORECAST JOB: 7052 , FORECAST RUN: MAX,,,,,,,,,,,,,,,,,,,
BOM PATH, STATUS, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, STATUS, WAREHOUSE, PO NUMBER, VENDOR, PRED ON SITE, GROUP-PERF, SKETCH, PRIORITY,PERCENTAGE COMPLETE,CLIENT-REV,SPEC,CWP
PIPING/7052/J07/257-2,Completed with Current Inventory.,7,PPAACAAZACABBZ~6,6,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 6""",5.8,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-JW-97758.02-2,-,100%,0,AJ2,1
PIPING/7052/J07/257-3,Completed with Current Inventory.,1,PFBCADADZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 600; CS ASTM A105N - L43JA3 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-JW-97758.02-3,-,100%,0,AJ2,1
PIPING/7052/J07/262-1,Completed with Current Inventory.,1,XT11S-2-L-D-H-28.5-NA-CS_262-1~4,4,"- XT11S-2-L-D-H-28.5-NA-CS 4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-JW-97761.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/262-1,Completed with Current Inventory.,2,PFACADADBKAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3DL 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-JW-97761.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/262-1,Completed with Current Inventory.,3,PFACADADACAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 600; XS; CS ASTM A105N - L40JA3DN 6""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-JW-97761.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/262-1,Completed with Current Inventory.,4,POWWESZACJAACZ~6X2,6X2,"- WELDOLET; MSS SP-97; XS X SCH 160; CS ASTM A105N - L56LA1H 6X2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-JW-97761.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/262-1,Completed with Current Inventory.,5,PWLCAEAACAAABZ~6,6,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 6""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-JW-97761.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/262-1,Completed with Current Inventory.,6,PPAACAAZACABBZ~6,6,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 6""",8.9,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-JW-97761.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,1,XT11S-1-N-D-H-25.0-NA-CS_262-2~4,4,"- XT11S-1-N-D-H-25.0-NA-CS 4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,2,VGQDJBQAIAZ014~1,1,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status = 0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,3,PFACADADACAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 600; XS; CS ASTM A105N - L40JA3DN 6""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,4,PFACADADACAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 600; XS; CS ASTM A105N - L40JA3DN 6""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,5,POSSESVZZZAACZ~6X1,6X1,"- SOCKOLET; MSS SP-97; CL 6000; CS ASTM A105N - L36VBDT 6X1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,6,PPAACAAZACABBZ~6,6,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 6""",5.8,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-2,Completed with Current Inventory.,7,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.2,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-JW-97761.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/262-3,Completed with Current Inventory.,1,PFBCADADZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 600; CS ASTM A105N - L43JA3 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-JW-97761.01-3,-,100%,0,AJ2,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,1,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,2,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,3,XWP10-A-C-90-4-0.25-D_281-1~1,1,"- XWP10-A-C-90-4-0.25-D 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,4,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.3,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,5,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,6,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",6.7,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/281-1,Completed with Current Inventory.,7,XWP10-A-C-90-18-0.25-E_281-1~1,1,"- XWP10-A-C-90-18-0.25-E 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-97767.01-1,-,100%,0,AB1,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,1,XWP10-A-C-90-12-0.25-E_282-1~1,1,"- XWP10-A-C-90-12-0.25-E 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,2,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,3,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,4,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,5,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,6,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,7,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status = 0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,8,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,9,VGQDJBQAIAZ014~3/4,3/4,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status = 0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,10,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,11,XWP10-A-C-90-12-0.25-E_282-1~1,1,"- XWP10-A-C-90-12-0.25-E 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,12,XWP10-A-C-90-6-0.25-D_282-1~1,1,"- XWP10-A-C-90-6-0.25-D 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,13,VHSDJBQAIAZ022~3/4,3/4,"- HYAABD GLOBE VALVE; API CL 800; SW; CS; HNDWHL OPR  - OE Status = 0 CUST TAG: AJ2:L21KA1JE - L21KA1JE 3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,14,PSTBAGAVZZAACZ~1X3/4,1X3/4,"- TEE RED; ASME B16.11; SW; CL 6000; CS ASTM A105N - L31VBDD 1X3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,15,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,16,PSTAAGAVZZAACZ~1X1,1X1,"- TEE; ASME B16.11; SW; CL 6000; CS ASTM A105N - L31VBD 1X1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,17,PPAACABZBKABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",2.8,ft,1,Complete,PORT ALLEN SHOP, , , ,PIPE,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,18,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",21.1,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-1,Completed with Current Inventory.,19,PSTBAGAVZZAACZ~1X3/4,1X3/4,"- TEE RED; ASME B16.11; SW; CL 6000; CS ASTM A105N - L31VBDD 1X3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-1,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,1,PPAACABZBKABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.2,ft,1,Complete,PORT ALLEN SHOP, , , ,PIPE,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,2,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",3.4,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,3,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,4,XWP10-A-C-90-6-0.25-D_282-2~1,1,"- XWP10-A-C-90-6-0.25-D 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,5,VGQDJBQAIAZ014~3/4,3/4,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status = 0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,6,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status = 0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,7,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/282-2,Completed with Current Inventory.,8,PSTBAGAVZZAACZ~1X3/4,1X3/4,"- TEE RED; ASME B16.11; SW; CL 6000; CS ASTM A105N - L31VBDD 1X3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-98377.01-2,-,100%,0,AJ2,1
PIPING/7052/J07/289-1,Completed with Current Inventory.,1,XWP10-A-C-90-18-0.18-E_289-1~1,1,"- XWP10-A-C-90-18-0.18-E 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-N-100412.01-1,-,100%,0,AB1,1
PIPING/7052/J07/289-1,Completed with Current Inventory.,2,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-N-100412.01-1,-,100%,0,AB1,1
PIPING/7052/J07/289-1,Completed with Current Inventory.,3,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",6.5,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-N-100412.01-1,-,100%,0,AB1,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,1,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,2,PPAACAAZACABBZ~3,3,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 3""",27.7,ft,1,Complete,MAIN PA WAREHOUSEPORT ALLEN SHOP, , , ,PIPE,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,2,PPAACAAZACABBZ~3,3,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 3""",27.7,ft,1,Complete,MAIN PA WAREHOUSEPORT ALLEN SHOP, , , ,PIPE,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,3,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,4,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,5,PFACADADACAACZ~3,3,"- FLG WN; RF; ASME B16.5; CL 600; XS; CS ASTM A105N - L40JA3DN 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,6,XSH10-F-A-K-4.0-NA-CS_296-1~3,3,"- XSH10-F-A-K-4.0-NA-CS 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,7,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-1,Completed with Current Inventory.,8,XSH10-F-A-K-4.0-NA-CS_296-1~3,3,"- XSH10-F-A-K-4.0-NA-CS 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-S-97778.01-1,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,1,XSH10-F-A-K-4.0-NA-CS_296-2~3,3,"- XSH10-F-A-K-4.0-NA-CS 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,2,PFACADADACAACZ~3,3,"- FLG WN; RF; ASME B16.5; CL 600; XS; CS ASTM A105N - L40JA3DN 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,3,PFACADADACAACZ~3,3,"- FLG WN; RF; ASME B16.5; CL 600; XS; CS ASTM A105N - L40JA3DN 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,4,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,5,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,6,PWLCAEAACAAABZ~3,3,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,7,PPAACAAZACABBZ~3,3,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 3""",37.5,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/296-2,Completed with Current Inventory.,8,XSH10-F-A-K-4.0-NA-CS_296-2~3,3,"- XSH10-F-A-K-4.0-NA-CS 3""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-S-97778.01-2,-,100%,1,AJ2,1
PIPING/7052/J07/302-1,Completed with Current Inventory.,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",7,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PM101XA-V-97769.01-1,-,100%,0,AB1,1
PIPING/7052/J07/302-1,Completed with Current Inventory.,2,PFACADABACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 300; XS; CS ASTM A105N - L40FA3DN 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM101XA-V-97769.01-1,-,100%,0,AB1,1
PIPING/7052/J07/302-1,Completed with Current Inventory.,3,XWP10-A-E-90-18-0.22-N_302-1~2,2,"- XWP10-A-E-90-18-0.22-N 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PM101XA-V-97769.01-1,-,100%,0,AB1,1
PIPING/7052/J10/513-1,Completed with Current Inventory.,1,PPAACABZBKABBZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1 1/2""",2.3,ft,48,Complete,PORT ALLEN SHOP, , , ,PIPE,PM103XA-CS-97782.04-1,-,100%,0,AJ2,48
PIPING/7052/J10/513-1,Completed with Current Inventory.,2,PFCCADADBKAACZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1 1/2""",1,ea,48,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM103XA-CS-97782.04-1,-,100%,0,AJ2,48
PIPING/7052/J10/513-1,Completed with Current Inventory.,3,PFCCADADBKAACZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1 1/2""",1,ea,48,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PM103XA-CS-97782.04-1,-,100%,0,AJ2,48
PIPING/7052/J23/98-6,Completed with Current Inventory.,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
PIPING/7052/J23/98-6,Completed with Current Inventory.,2,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",19.6,ft,1,Complete,MAIN PA WAREHOUSE, , , ,PIPE,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
PIPING/7052/J23/98-6,Completed with Current Inventory.,3,PPAACABZBKABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.4,ft,1,Complete,PORT ALLEN SHOP, , , ,PIPE,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
PIPING/7052/J23/98-6,Completed with Current Inventory.,4,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
PIPING/7052/J23/98-6,Completed with Current Inventory.,5,XWP10-A-E-120-12-0.50-D_98-6~2,2,"- XWP10-A-E-120-12-0.50-D 2""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
PIPING/7052/J23/98-6,Completed with Current Inventory.,6,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status = 0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
PIPING/7052/J23/98-6,Completed with Current Inventory.,7,POSSESTZZZAACZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 2X3/4""",1,ea,1,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,PK104XA-CW-100406.01-6,-,100%,0,AB0,1
